+0.388106	-4.147465	+7.689733	+7.689780	-4.442922	-7.68330179807257
+0.389671	-4.159461	+7.706824	+7.706871	-4.454872	-7.647262919489341
+0.391236	-4.171400	+7.723932	+7.723978	-4.466766	-7.611309944718172
+0.392801	-4.183284	+7.741055	+7.741101	-4.478604	-7.575442580695613
+0.394366	-4.195111	+7.758193	+7.758240	-4.490385	-7.539660535328151
+0.395931	-4.206882	+7.775347	+7.775394	-4.502111	-7.503963517489371
+0.397496	-4.218597	+7.792517	+7.792564	-4.513781	-7.468351237017118
+0.399061	-4.230257	+7.809703	+7.809749	-4.525396	-7.432823404710946
+0.400626	-4.241861	+7.826904	+7.826950	-4.536955	-7.397379732329842
+0.402191	-4.253410	+7.844121	+7.844166	-4.548459	-7.362019932589112
+0.403756	-4.264904	+7.861353	+7.861398	-4.559908	-7.3267437191564
+0.405321	-4.276342	+7.878600	+7.878646	-4.571302	-7.291550806651128
+0.406886	-4.287725	+7.895863	+7.895909	-4.582641	-7.2564409106410865
+0.408451	-4.299054	+7.913142	+7.913187	-4.593925	-7.221413747639597
+0.410016	-4.310328	+7.930435	+7.930480	-4.605155	-7.186469035101824
+0.411581	-4.321547	+7.947744	+7.947789	-4.616330	-7.151606491423923
+0.413146	-4.332711	+7.965069	+7.965113	-4.627451	-7.116825835940204
+0.414710	-4.343822	+7.982408	+7.982453	-4.638518	-7.082126788918305
+0.416275	-4.354878	+7.999763	+7.999807	-4.649530	-7.047509071559478
+0.417840	-4.365880	+8.017133	+8.017177	-4.660489	-7.012972405994332
+0.419405	-4.376827	+8.034518	+8.034562	-4.671394	-6.978516515280277
+0.420970	-4.387721	+8.051918	+8.051962	-4.682244	-6.944141123399542
+0.422535	-4.398562	+8.069333	+8.069377	-4.693042	-6.909845955256332
+0.424100	-4.409349	+8.086763	+8.086807	-4.703786	-6.875630736674561
+0.425665	-4.420082	+8.104208	+8.104252	-4.714476	-6.841495194393595
+0.427230	-4.430762	+8.121668	+8.121711	-4.725114	-6.807439056067684
+0.428795	-4.441388	+8.139143	+8.139186	-4.735698	-6.773462050263125
+0.430360	-4.451962	+8.156633	+8.156676	-4.746229	-6.739563906454855
+0.431925	-4.462482	+8.174137	+8.174180	-4.756707	-6.705744355024467
+0.433490	-4.472950	+8.191657	+8.191699	-4.767133	-6.672003127257369
+0.435055	-4.483365	+8.209191	+8.209233	-4.777506	-6.638339955341087
+0.436620	-4.493727	+8.226740	+8.226782	-4.787827	-6.604754572361853
+0.438185	-4.504037	+8.244303	+8.244345	-4.798095	-6.571246712302054
+0.439750	-4.514295	+8.261881	+8.261923	-4.808311	-6.5378161100385315
+0.441315	-4.524500	+8.279474	+8.279516	-4.818475	-6.504462501339174
+0.442879	-4.534653	+8.297081	+8.297123	-4.828586	-6.471185622861213
+0.444444	-4.544754	+8.314702	+8.314744	-4.838646	-6.4379852121486705
+0.446009	-4.554803	+8.332339	+8.332380	-4.848654	-6.404861007629525
+0.447574	-4.564801	+8.349989	+8.350030	-4.858611	-6.3718127486131495
+0.449139	-4.574746	+8.367654	+8.367695	-4.868516	-6.338840175288048
+0.450704	-4.584640	+8.385333	+8.385374	-4.878369	-6.305943028720151
+0.452269	-4.594483	+8.403027	+8.403068	-4.888172	-6.273121050849976
+0.453834	-4.604275	+8.420734	+8.420775	-4.897923	-6.240373984488941
+0.455399	-4.614015	+8.438456	+8.438497	-4.907623	-6.207701573317944
+0.456964	-4.623704	+8.456192	+8.456233	-4.917272	-6.175103561886228
+0.458529	-4.633342	+8.473942	+8.473983	-4.926870	-6.142579695607126
+0.460094	-4.642930	+8.491707	+8.491747	-4.936418	-6.110129720755505
+0.461659	-4.652466	+8.509485	+8.509525	-4.945915	-6.077753384467199
+0.463224	-4.661952	+8.527277	+8.527317	-4.955361	-6.045450434735888
+0.464789	-4.671388	+8.545083	+8.545123	-4.964757	-6.013220620409976
+0.466354	-4.680773	+8.562904	+8.562943	-4.974103	-5.981063691190323
+0.467919	-4.690108	+8.580737	+8.580777	-4.983399	-5.9489793976285394
+0.469484	-4.699393	+8.598585	+8.598625	-4.992644	-5.916967491125566
+0.471049	-4.708627	+8.616447	+8.616486	-5.001840	-5.885027723927139
+0.472613	-4.717812	+8.634322	+8.634361	-5.010986	-5.853159849122649
+0.474178	-4.726947	+8.652211	+8.652250	-5.020082	-5.8213636206428765
+0.475743	-4.736032	+8.670114	+8.670153	-5.029129	-5.789638793257433
+0.477308	-4.745068	+8.688030	+8.688069	-5.038126	-5.757985122572494
+0.478873	-4.754054	+8.705959	+8.705998	-5.047074	-5.726402365028809
+0.480438	-4.762991	+8.723903	+8.723941	-5.055972	-5.694890277899438
+0.482003	-4.771879	+8.741859	+8.741898	-5.064822	-5.66344861928662
+0.483568	-4.780717	+8.759829	+8.759868	-5.073622	-5.632077148120082
+0.485133	-4.789506	+8.777813	+8.777851	-5.082373	-5.60077562415561
+0.486698	-4.798247	+8.795809	+8.795848	-5.091076	-5.569543807971934
+0.488263	-4.806938	+8.813819	+8.813857	-5.099730	-5.538381460967886
+0.489828	-4.815581	+8.831843	+8.831880	-5.108335	-5.50728834536127
+0.491393	-4.824176	+8.849879	+8.849917	-5.116892	-5.47626422418545
+0.492958	-4.832721	+8.867929	+8.867966	-5.125401	-5.445308861288504
+0.494523	-4.841219	+8.885991	+8.886029	-5.133861	-5.41442202133067
+0.496088	-4.849668	+8.904067	+8.904104	-5.142273	-5.383603469781787
+0.497653	-4.858069	+8.922155	+8.922192	-5.150637	-5.352852972919314
+0.499218	-4.866422	+8.940257	+8.940294	-5.158953	-5.3221702978246395
+0.500782	-4.874727	+8.958371	+8.958408	-5.167221	-5.291555212382795
+0.502347	-4.882984	+8.976499	+8.976535	-5.175442	-5.2610074852810405
+0.503912	-4.891193	+8.994639	+8.994675	-5.183614	-5.2305268860048875
+0.505477	-4.899355	+9.012791	+9.012828	-5.191740	-5.200113184835265
+0.507042	-4.907469	+9.030957	+9.030993	-5.199817	-5.169766152848234
+0.508607	-4.915536	+9.049135	+9.049171	-5.207848	-5.139485561913566
+0.510172	-4.923555	+9.067326	+9.067362	-5.215831	-5.109271184689357
+0.511737	-4.931527	+9.085529	+9.085565	-5.223767	-5.079122794621171
+0.513302	-4.939452	+9.103745	+9.103781	-5.231657	-5.049040165942895
+0.514867	-4.947330	+9.121973	+9.122009	-5.239499	-5.019023073670777
+0.516432	-4.955161	+9.140213	+9.140249	-5.247294	-4.989071293602292
+0.517997	-4.962945	+9.158466	+9.158502	-5.255043	-4.959184602315575
